louvain,n_cells,n_animals,mean_neighbor_age,mean_zscore,std_zscore,r_age,p_age,r_zscore,p_zscore
0,35453,50,11.364205808098047,0.22675661581665083,1.469372700376543,0.8726,0.0,0.8729,0.0
1,3899,51,11.724695015362913,0.17594121492435497,1.166606171263795,0.5878,0.0,0.5871,0.0
2,7976,51,11.316488588640924,0.030136447149676535,1.1469266604535584,0.5913,0.0,0.5865,0.0
3,21457,51,11.625622509004055,0.1807621710259039,1.3461462240007436,0.7866,0.0,0.7883,0.0
5,29115,51,11.055284882926326,0.22281067263772114,1.476512063656928,0.8574,0.0,0.8591,0.0
6,27956,51,11.452575823533408,0.059792344479910255,1.315169123237722,0.8305,0.0,0.8242,0.0
10,142,35,11.458000154929579,0.12226548236338029,0.9554729736184815,-0.0341,0.8458,-0.0264,0.8803
11,1511,45,10.416642099933819,-0.11150838419272667,1.1950762527988037,0.3526,0.0175,0.3606,0.015
12,5760,51,11.286550478958333,0.13073557108077066,1.1280758509973503,0.5707,0.0,0.5672,0.0
15,260,48,11.388819253076925,0.26841575755576924,0.9057956550268024,-0.0812,0.5833,-0.0953,0.5195
17,1061,47,9.792230943355325,-0.25140543783021685,1.389670515717852,0.3277,0.0245,0.3437,0.018
18,12442,50,11.103576226732038,0.06422892183871162,1.1725896964653273,0.8076,0.0,0.8063,0.0
19,2284,51,11.708070034763573,0.30493485158478983,1.1728158758146705,0.5542,0.0,0.5415,0.0
20,3495,50,11.23721086855508,0.07028816751583519,1.1328480883590122,0.6878,0.0,0.6869,0.0
21,248,47,11.18738304032258,0.4999528414584677,1.0022989416795975,-0.0625,0.6766,-0.0551,0.713
22,12447,51,11.419179537430706,0.1020790583222889,1.1496699254675071,0.7569,0.0,0.7665,0.0
23,3577,51,11.006549572183392,-0.07104254109623148,1.127408437979653,0.6045,0.0,0.5943,0.0
24,531,50,10.629576214500942,-0.06362860973032015,1.2046378486989786,0.4852,0.0004,0.4834,0.0004
26,6116,50,11.089201447809025,-0.007262688337393724,1.1614521992002373,0.665,0.0,0.6671,0.0
27,7198,51,11.329062132967492,0.2293164303630703,1.188265920189851,0.7478,0.0,0.7452,0.0
28,459,49,10.514588177559913,0.05981635916100217,1.3184174335814174,0.4575,0.001,0.465,0.0008
29,368,41,10.903486454076086,-0.023295839902717382,1.1736917668001488,0.288,0.0679,0.2969,0.0594
30,1754,51,10.740979985803875,-0.09302015817889396,1.0951468979175516,0.6324,0.0,0.6468,0.0
