louvain,n_cells,n_animals,mean_neighbor_age,mean_zscore,std_zscore,r_age,p_age,r_zscore,p_zscore
0,1185,28,8.108396742025315,-0.2830064731270296,1.3010532324948694,0.2483,0.2027,0.2525,0.1949
1,385,18,9.4305040187013,-0.5114600833271429,1.2481604019299117,-0.0956,0.706,-0.1619,0.5209
2,369,18,8.231981093495936,-0.527105955196477,1.032704859983257,0.4506,0.0606,0.452,0.0597
3,204,21,8.815857998529411,0.020490480637254907,1.0806378162260308,0.1183,0.6095,0.1259,0.5867
4,275,21,9.228454682181818,-0.33344256418814544,1.0665532284434285,0.1416,0.5403,0.1556,0.5007
5,1101,29,7.6970781306085385,-0.302554332024614,1.4552395087399674,0.4705,0.01,0.4531,0.0136
6,588,28,7.6614745059523806,-0.5720926093709183,1.181992766173258,-0.1083,0.5835,-0.1086,0.5822
12,208,17,9.321562432692307,-0.013908654477403838,0.981761301621103,0.3542,0.163,0.3535,0.1639
17,214,26,6.554967193457943,-0.22836507513551402,2.016571955358022,0.5216,0.0063,0.5089,0.0079
18,334,22,7.3199430751497,-0.6044224266263473,1.0647910668803464,0.0265,0.9067,0.0318,0.8881
21,1388,33,9.080587298414986,-0.16736155581916423,1.1459201100466945,0.32,0.0694,0.3304,0.0604
22,209,17,8.191512036363637,-0.5560951133521532,1.178459572172719,0.0727,0.7815,0.1153,0.6594
23,111,23,10.063351527027027,-0.017238070846846837,0.9728483270198619,0.096,0.6632,0.1212,0.5819
26,222,18,8.309157672522522,-0.5866318161364865,0.9807771840596909,0.5694,0.0136,0.5895,0.01
27,175,27,8.443891443428571,-0.23889823629428578,1.2855243175594124,0.3151,0.1094,0.3392,0.0834
