louvain,n_cells,n_animals,mean_neighbor_age,mean_zscore,std_zscore,r_age,p_age,r_zscore,p_zscore
0,7540,52,11.45933642852785,0.24214897886500797,1.6637728032885126,0.8932,0.0,0.8908,0.0
1,1997,52,11.38756281657486,0.06317775020056335,1.1728304957437206,0.7037,0.0,0.7141,0.0
2,4709,52,10.650832636440859,0.04686001146099383,1.3657995105194243,0.8794,0.0,0.875,0.0
3,9251,52,10.57902028850935,-0.03861695886841098,1.4989080319098411,0.8544,0.0,0.8517,0.0
5,5829,52,9.755491476737005,0.16196703641360216,2.022946387688855,0.9003,0.0,0.8997,0.0
6,6829,52,11.089349790803924,0.12516637701647973,1.4757203228808906,0.8691,0.0,0.8666,0.0
12,3566,52,11.081019340830062,0.20887496465637692,1.1902755233317601,0.7309,0.0,0.7447,0.0
16,4266,51,11.515883486732301,0.03762451559334038,1.2239194963676736,0.8398,0.0,0.8407,0.0
17,11934,52,11.043310403368526,0.1540082456867848,1.9344713232217157,0.9122,0.0,0.9142,0.0
18,13601,52,11.122382653576942,0.11294982902967812,1.2481310476316647,0.8498,0.0,0.8515,0.0
19,2252,51,10.795136720870337,0.13732470836096802,1.2210490680797441,0.7054,0.0,0.6964,0.0
20,9000,52,11.231006061477778,0.1997355162672311,1.2976998743347912,0.8585,0.0,0.8589,0.0
22,5503,52,10.747342881573687,0.1412234527071234,1.2970605460490592,0.7976,0.0,0.7934,0.0
23,3911,52,11.507942206545641,0.21946926557707747,1.0584245956011067,0.513,0.0001,0.5443,0.0
24,920,50,11.502529310869566,0.1442964698184783,1.1827552508083377,0.6302,0.0,0.6204,0.0
26,6610,52,10.973109194341905,0.1766861307081401,1.2372955923369309,0.8365,0.0,0.838,0.0
27,3983,52,11.527239255209642,0.2948885875597012,1.4957994353989539,0.877,0.0,0.8782,0.0
28,3621,51,10.865039996796465,0.18561264185885115,1.37180844605156,0.8161,0.0,0.8171,0.0
29,6597,51,11.478576288146126,0.2419181926727907,1.630244370953829,0.9003,0.0,0.8991,0.0
30,7325,52,11.599913009269626,0.16234992338344162,1.4542128689749043,0.8618,0.0,0.8589,0.0
