louvain,n_cells,n_animals,mean_neighbor_age,mean_zscore,std_zscore,r_age,p_age,r_zscore,p_zscore
5,2685,46,10.317798386070764,0.07048338578262943,1.316454627331645,0.4104,0.0046,0.4123,0.0044
7,288,45,9.64982967361111,-0.04442250509479167,0.9271474938518094,-0.125,0.4134,-0.1562,0.3056
11,7273,46,9.508960454599203,0.0008685280892492808,1.4780348543046948,0.655,0.0,0.6666,0.0
12,978,46,9.822249353169736,-0.01948908294747444,1.2942674871826818,0.4843,0.0006,0.4694,0.001
13,111,39,10.907945941441444,0.33440787570270275,1.0310320080029842,0.0415,0.8021,0.0161,0.9224
15,184,38,9.087369524456522,-0.10066054728532611,1.0844419616937249,0.1743,0.2954,0.1663,0.3182
