louvain,n_cells,n_animals,mean_neighbor_age,mean_zscore,std_zscore,r_age,p_age,r_zscore,p_zscore
0,9551,47,10.780341052078317,0.022261727078140506,1.5251070298401046,0.5786,0.0,0.5737,0.0
1,1588,46,7.089442133564232,-0.09579405982802267,1.3694661109241613,0.4146,0.0042,0.4083,0.0048
2,15346,51,9.951476324436335,-0.23894547650617315,1.3231947296247037,0.7138,0.0,0.7131,0.0
4,2531,50,10.78741639988147,-0.026382487587724223,1.0986607008583844,0.3307,0.019,0.3283,0.0199
5,3296,51,11.194496659192962,-0.044060211398331314,1.1413095691825317,0.369,0.0077,0.3856,0.0052
6,6755,49,12.996963143182828,0.13982687932092375,1.2796581409964807,0.7032,0.0,0.7002,0.0
7,3932,51,10.977095315106817,0.05450519490677315,1.1003916799095268,0.3256,0.0197,0.313,0.0253
8,3077,51,11.619382441858955,0.15412025739083524,1.2448005966802724,0.4469,0.001,0.4619,0.0006
12,397,48,11.043266953148613,-0.1903693267027708,1.1912764545648793,0.1549,0.2931,0.1301,0.3783
13,247,46,10.974287334817813,-0.3124702724639676,1.0720274566048644,0.1679,0.2646,0.1843,0.2203
14,150,31,9.383140180666667,0.46620907176666665,1.3525329522056135,0.383,0.0335,0.3896,0.0303
15,8099,50,11.13960047691073,0.03234870781104664,1.2789603019773834,0.6566,0.0,0.6522,0.0
16,5501,50,10.725874192383204,-0.10363602141593348,1.263221198208541,0.6836,0.0,0.6878,0.0
