louvain,n_cells,n_animals,mean_neighbor_age,mean_zscore,std_zscore,r_age,p_age,r_zscore,p_zscore
6,1267,46,11.102628179558012,-0.09654336511294397,1.1959670383885066,0.5115,0.0003,0.5023,0.0004
7,621,45,11.10224949484702,0.11926469174879227,1.0734810478728263,0.3943,0.0074,0.3842,0.0092
8,129,35,11.920279068992249,0.1153895366744186,0.9770161429643099,0.1788,0.3041,0.166,0.3406
14,129,32,11.011340948837208,-0.06121132207751938,1.1259440262871359,0.2351,0.1952,0.2492,0.1689
16,185,38,11.091162152432432,-0.49685090705405405,1.2397959016739546,0.1279,0.4441,0.1703,0.3067
