louvain,n_cells,n_animals,mean_lochness,median_lochness,std_lochness,pct_old_enriched,pct_young_enriched,pct_neutral,n_significant,pct_significant,r_age,p_age
0,1054,52,0.010192307692307678,0.0134615384615384,0.34826857654351107,7.685009487666034,6.451612903225806,85.86337760910816,94,8.918406072106261,0.11782111692901807,0.4054824437340911
1,1133,52,0.0029304029304029243,0.0375457875457875,0.3527651471023521,7.237422771403354,7.94351279788173,84.81906443071492,281,24.801412180052957,0.3039324766328627,0.028486670313948127
2,1330,52,-0.034142857142857044,-0.0499999999999999,0.34023922984691124,9.323308270676693,7.218045112781955,83.45864661654136,220,16.541353383458645,0.13170675792157252,0.35199505933640424
3,2055,52,0.02077338129496413,-0.0759892086330934,0.3358683762367715,4.963503649635037,4.574209245742092,90.46228710462287,196,9.53771289537713,0.4759576600937106,0.00036200861887242936
4,1995,52,-0.11103327495621729,-0.6506129597197899,0.9699839188076814,27.418546365914786,51.2280701754386,21.353383458646615,1569,78.64661654135338,0.301920607173095,0.029607736166916258
6,210,50,0.01481481481481492,-0.0277777777777776,0.28146323518279337,4.285714285714286,3.8095238095238098,91.9047619047619,31,14.761904761904763,-0.033592575141377944,0.8168543543602099
7,122,39,-0.012068965517241296,0.0517241379310345,0.308205874277027,1.639344262295082,11.475409836065573,86.88524590163934,11,9.01639344262295,-0.028514018715653157,0.8631928088117655
8,665,52,-0.017325227963525907,0.0106382978723403,0.31113125394042745,4.06015037593985,6.165413533834586,89.77443609022556,68,10.225563909774436,-0.07169623655490373,0.6134943904775378
10,615,52,-0.03720930232558143,0.021594684385382,0.325474013767199,3.902439024390244,7.317073170731707,88.78048780487805,124,20.16260162601626,0.2369452446078285,0.09078336392007745
11,733,52,0.04155495978552271,-0.0174262734584451,0.3218896595781619,9.413369713506139,4.229195088676671,86.3574351978172,110,15.006821282401091,0.08308250131455729,0.5581669601241158
13,915,51,0.0553911205073996,-0.0327695560253699,0.3233021833310503,11.693989071038251,4.043715846994536,84.26229508196721,133,14.535519125683061,0.17559560378020614,0.21775545971052573
14,1528,52,0.02706480304955524,-0.0292249047013977,0.3298216677416837,9.031413612565444,4.842931937172775,86.12565445026178,115,7.526178010471204,0.32065124477920987,0.020470716780837502
15,1309,52,0.04390243902439016,-0.0022865853658537,0.33428434503204923,9.090909090909092,5.88235294117647,85.02673796791443,42,3.2085561497326207,0.2651850237899675,0.05743812933270548
16,666,52,0.02149253731343285,-0.0059701492537313,0.3279237304669307,7.057057057057057,5.555555555555555,87.38738738738738,14,2.1021021021021022,0.11801547005464538,0.40470279615839305
17,1532,52,0.026498002663115913,0.0199733688415446,0.3303675725624642,5.7441253263707575,5.091383812010443,89.16449086161879,110,7.180156657963447,0.03537068599854498,0.8034078113475273
18,1840,52,0.013747454175152841,-0.0631364562118125,0.29708928599726087,2.391304347826087,2.5,95.1086956521739,90,4.891304347826087,0.4731179314882845,0.0003969531963566851
19,448,52,-0.06053811659192824,0.0044843049327354,0.2998914915467854,3.125,7.142857142857142,89.73214285714286,16,3.571428571428571,-0.11867218124067946,0.4020748385128342
20,833,52,0.008153477218225359,-0.0011990407673861,0.32931709940155895,6.962785114045618,5.5222088835534215,87.51500600240097,104,12.48499399759904,0.17688023399743916,0.20969164203697035
21,446,49,0.035042735042735154,-0.0470085470085469,0.30282772258838775,8.968609865470851,2.4663677130044843,88.56502242152466,23,5.15695067264574,-0.05173168067781614,0.7240809357104963
22,631,52,-0.03305322128851539,0.0605042016806722,0.3042896442130593,2.8526148969889067,4.27892234548336,92.86846275752774,45,7.131537242472266,0.26252933962731206,0.06007621055327752
23,889,52,-0.05305676855895198,-0.0294759825327511,0.3311692183294795,5.061867266591676,8.773903262092238,86.16422947131609,85,9.561304836895388,0.10917231059378399,0.44104938730443927
24,355,51,0.03870967741935496,0.1451612903225807,0.37048716504141616,11.267605633802818,9.577464788732394,79.15492957746478,19,5.352112676056338,0.06856507198516508,0.6325955615449194
25,2198,52,0.012590579710144755,-0.0045289855072465,0.35565242743951414,8.826205641492265,7.5068243858052774,83.66696997270246,223,10.145586897179253,0.323239297633522,0.01941940312820952
