louvain,n_cells,n_animals,mean_lochness,median_lochness,std_lochness,pct_old_enriched,pct_young_enriched,pct_neutral,n_significant,pct_significant,r_age,p_age
0,9155,53,0.038775917065390686,0.0950956937799042,0.30105167928307724,3.6701256144183505,2.8509011469142544,93.4789732386674,1200,13.107591480065539,0.37148862254618353,0.006167300416903315
1,3620,52,0.027593052109181088,0.0779156327543423,0.2868125305341724,3.3701657458563536,2.1823204419889506,94.4475138121547,557,15.386740331491714,0.005233719481670361,0.9706255992174799
2,11941,53,0.003160377358490537,-0.0612421383647799,0.31451123950494053,9.613935181308097,4.639477430700946,85.74658738799096,1702,14.253412612009045,0.2672119493576144,0.05307894541819408
3,20683,53,0.03166289001220167,0.0815583057347047,0.3128130500236647,4.607648793695305,3.51012909152444,91.88222211478025,3952,19.10747957259585,0.5777200576544212,5.9128183406576215e-06
4,188,37,0.0297872340425532,0.0,0.3918500715231993,9.042553191489363,12.23404255319149,78.72340425531915,28,14.893617021276595,0.053965793229298634,0.7510724116281646
6,192,41,0.0956989247311828,0.032258064516129,0.2915344358586406,5.729166666666666,2.083333333333333,92.1875,46,23.958333333333336,0.21228005727489302,0.18270748608559872
8,758,47,0.07094017094017085,0.1337606837606836,0.23310095732473315,1.978891820580475,1.4511873350923483,96.56992084432717,74,9.762532981530343,-0.2166661298161246,0.14351376340831576
10,5126,52,0.03913347309573723,0.0746331236897274,0.2945674474992162,4.62348809988295,2.126414358174015,93.25009754194303,887,17.303940694498635,0.1753242772729346,0.21379268007042854
11,25354,53,0.027557603686636015,0.0014746543778802,0.27755836479152846,7.241460913465331,1.5421629723120613,91.21637611422261,3345,13.193184507375562,0.5402314598550609,2.9756270444325718e-05
13,21587,53,0.04133028687484131,0.096064991114496,0.3269509361627002,4.979848983184324,4.220132487145041,90.80001852967064,1986,9.199981470329364,0.6456260141952663,1.7904030249529646e-07
14,10386,53,-3.967983696715368e-17,0.0661420017108639,0.3009558161681215,3.880223377623724,3.264009243212016,92.85576737916426,1517,14.60620065472752,0.29404490064766897,0.03258756169016749
15,13884,53,0.05864516129032258,0.0748903225806451,0.3044192554280573,5.617977528089887,2.362431575914722,92.01959089599539,1108,7.98040910400461,0.5896588476204339,3.3855623119801726e-06
16,8338,53,0.04956140350877178,0.1548476454293627,0.33779229311595715,11.75341808587191,4.7733269369153275,83.47325497721276,689,8.26337251139362,0.4957329130064407,0.00016034433351917127
17,10415,53,0.05607124507621167,0.0702175029970885,0.3017741311084475,5.770523283725396,2.4195871339414308,91.80988958233317,853,8.190110417666826,0.5042039233983883,0.0001184434293341129
18,23310,53,0.030380706810253292,0.0606704080084938,0.3010195145622267,5.268125268125268,2.681252681252681,92.05062205062205,3324,14.259974259974259,0.5732528116145436,7.243972082878168e-06
19,7049,53,0.022276590265258658,0.0892093741952097,0.31376325033841623,4.454532557809618,3.532415945524188,92.0130514966662,1087,15.420627039296352,0.6367774193043431,2.963987281166515e-07
20,16897,53,0.03722612210168062,0.0783024888321635,0.29731197855853253,4.148665443569864,2.4856483399420015,93.36568621648813,2173,12.860271054033259,0.54183403878567,2.7879039976416927e-05
21,6118,52,-0.021430783524310958,-0.0526478786001858,0.3195000636048515,8.597580908793724,5.328538738149722,86.07388035305655,446,7.289964040536123,0.3121407479880242,0.024273345956464062
22,13154,53,0.017791920309906038,0.0919203099059215,0.31281477005390157,3.7631138817089855,3.7479093811768283,92.48897673711419,1993,15.151284780294969,0.5518374919808248,1.842103735339013e-05
23,5645,52,0.011431170406306824,0.0269860521528198,0.2871293487676428,5.243578387953941,2.338352524357839,92.41806908768821,1442,25.544729849424268,0.014488982532030266,0.9187987536786187
24,4062,52,0.08089468779123947,0.1356943150046597,0.3334305595773303,15.731166912850814,3.520433284096504,80.74839980305268,652,16.05120630231413,0.22856407094913672,0.10314642193711789
25,22705,53,0.060825673013788446,0.1181057124097175,0.3249649523323104,4.717022682228584,3.523452983924246,91.75952433384718,1871,8.24047566615283,0.5663275641260389,9.86624114111731e-06
