louvain,n_cells,n_animals,mean_lochness,median_lochness,std_lochness,pct_old_enriched,pct_young_enriched,pct_neutral,n_significant,pct_significant,r_age,p_age
0,537,52,-0.02760000000000006,-0.1408,0.34489243228975935,10.05586592178771,10.614525139664805,79.3296089385475,73,13.594040968342643,0.0518380856377212,0.7151350310063396
1,2233,52,-0.004833836858006059,-0.1005035246727089,0.3746038205115393,9.986565158978951,12.180922525750113,77.83251231527095,164,7.344379758172861,0.23388337529439304,0.09515844458174735
2,523,50,-0.040384615384615435,0.0057692307692307,0.3691986835516194,5.927342256214149,12.619502868068832,81.45315487571702,110,21.03250478011472,0.18933580556196755,0.18787488293688553
3,249,48,-0.0009708737864077183,-0.033009708737864,0.45502832552875067,11.646586345381527,21.686746987951807,66.66666666666666,29,11.646586345381527,0.2714340387445508,0.06201550949901204
4,499,51,0.021103896103896132,-0.0279220779220779,0.3433981181991648,12.625250501002002,6.613226452905812,80.7615230460922,96,19.238476953907817,0.12920147542962365,0.36620538726754504
7,211,29,-0.014482758620689672,0.0186206896551723,0.2759316086407562,0.0,4.265402843601896,95.73459715639811,69,32.70142180094787,-0.0356712805318754,0.8542455702154637
8,983,52,-0.01637764932562622,-0.0529865125240847,0.3317797303065014,10.579857578840285,5.595116988809766,83.82502543234995,193,19.63377416073245,0.37209168632090445,0.006602556325929477
9,1867,52,-0.0341407151095733,-0.138638985005767,0.35370474434240173,10.765934654525978,11.730048205677559,77.50401713979646,274,14.675950723085162,0.1490781735302048,0.2915197560531049
10,595,52,-0.07477744807121654,-0.1172106824925815,0.3240241951881852,5.378151260504202,4.873949579831933,89.74789915966387,61,10.252100840336134,-0.060509418649708276,0.6700178730162906
11,458,52,0.020689655172413834,0.1280788177339902,0.3625732282813705,10.480349344978166,10.91703056768559,78.60262008733623,63,13.755458515283841,0.219633364254477,0.11770751247188777
13,309,49,0.07999999999999986,-0.0112000000000001,0.3678296613111287,7.766990291262135,10.355987055016183,81.87702265372168,35,11.326860841423949,-0.08366419104472668,0.5676375898510979
14,2174,52,-0.019617224880382807,0.0401913875598085,0.3433016593740559,4.231830726770929,9.291628334866605,86.47654093836246,141,6.485740570377185,0.2527062168000984,0.07069161504470205
15,722,52,0.05566343042071184,0.1682847896440127,0.3831049527572869,12.465373961218837,10.664819944598337,76.86980609418282,98,13.573407202216067,0.11078083062979963,0.43430651018993677
16,257,47,0.024175824175824062,0.1296703296703295,0.364374468639515,7.003891050583658,4.669260700389105,88.32684824902724,16,6.22568093385214,0.0505145286586091,0.7359659553532333
17,1052,51,-0.05145228215767621,-0.1269709543568463,0.3652920097302106,11.12167300380228,13.11787072243346,75.76045627376425,78,7.41444866920152,-0.10777751812482243,0.45156959597364155
18,1454,52,-0.020476190476190512,-0.0768253968253968,0.3628932406345727,7.359009628610728,13.204951856946353,79.43603851444291,219,15.061898211829435,0.3931606136097519,0.003935264085972973
19,175,46,0.14406779661016952,0.1864406779661017,0.45276056004940735,13.714285714285715,5.714285714285714,80.57142857142857,34,19.428571428571427,-0.08683707899952908,0.5660794460806139
20,800,52,-0.030601092896174898,-0.1256830601092896,0.3557598715830502,9.75,11.5,78.75,103,12.875,0.38497046892611037,0.00483115756557399
21,168,41,0.07888888888888894,0.12,0.2927863405394383,4.761904761904762,0.5952380952380952,94.64285714285714,17,10.119047619047619,0.18543380262507325,0.24574890895685902
22,359,48,0.006024096385542067,0.0813253012048191,0.3702807798650195,13.09192200557103,11.699164345403899,75.20891364902506,60,16.71309192200557,0.1330430046259758,0.3673393063688602
23,1007,52,-0.03660714285714282,-0.1008928571428571,0.37697928743856274,8.24230387288977,14.399205561072492,77.35849056603774,79,7.845084409136048,0.26159082393532357,0.06103147158338518
24,197,45,-0.0884057971014493,-0.1434782608695652,0.384062016910154,4.568527918781726,11.6751269035533,83.75634517766497,32,16.243654822335024,0.11360924181116899,0.45743396970972783
25,570,52,0.08482490272373534,0.1089494163424123,0.36169443063837853,16.49122807017544,8.596491228070176,74.91228070175438,143,25.087719298245613,-0.015614934770650096,0.9125122252798877
