louvain,n_cells,n_animals,mean_lochness,median_lochness,std_lochness,pct_old_enriched,pct_young_enriched,pct_neutral,n_significant,pct_significant,r_age,p_age
0,1714,52,0.06466083150984685,0.125164113785558,0.31679431422661974,13.710618436406069,3.38389731621937,82.90548424737456,293,17.09451575262544,0.2788200221524678,0.04532647982032257
1,753,52,0.031500000000000083,-0.0587499999999999,0.28585247907597894,8.897742363877823,3.5856573705179287,87.51660026560425,94,12.48339973439575,0.14742642973520192,0.2969592129619764
2,2675,52,0.017771701982228324,0.0970608339029392,0.30088268205018043,3.102803738317757,2.7663551401869158,94.13084112149532,367,13.7196261682243,0.2302769077516446,0.10051976351710651
3,4017,52,0.03598726114649695,0.0965423111919928,0.30323267259303543,3.5847647498132935,3.2362459546925564,93.17898929549415,274,6.82101070450585,0.6503681834817572,1.8037090667364549e-07
6,189,49,0.1377551020408163,0.1571428571428571,0.2753006150255743,11.11111111111111,1.0582010582010581,87.83068783068782,13,6.878306878306878,0.005814638185346312,0.9683705480104503
8,255,50,0.09064748201438864,0.1007194244604318,0.25667748959765624,2.7450980392156863,0.7843137254901961,96.47058823529412,44,17.254901960784313,0.02297512103745995,0.8741649222420019
10,475,52,-0.002057613168724261,-0.022633744855967,0.32579743351110335,6.7368421052631575,5.684210526315789,87.57894736842105,98,20.63157894736842,-0.07832576774376578,0.5809934757555674
11,5315,52,0.01794871794871789,0.0483234714003944,0.2807578705281892,3.6876763875823144,2.182502351834431,94.12982126058326,897,16.87676387582314,0.5413002860934293,3.4194191933944403e-05
13,2428,52,0.04469060351413283,0.1129106187929716,0.3135784897128913,3.9538714991762767,3.1713344316309717,92.87479406919276,590,24.299835255354203,0.593640635395251,3.5079535776498697e-06
14,1893,52,0.02485148514851486,-0.0628712871287128,0.3133779597120361,3.2223983095615423,3.328050713153724,93.44955097728473,124,6.550449022715267,0.40082915942303854,0.0032325037691487758
15,2827,52,0.06625567813108366,0.1007138221933808,0.30779695459951606,4.598514326140785,2.3346303501945527,93.06685532366467,390,13.795542978422356,0.24564465115775358,0.07920564098381734
16,1467,52,0.022453987730061395,0.08,0.28305000021589494,2.3858214042263124,2.3858214042263124,95.22835719154737,214,14.587593728698023,0.35601177973155224,0.009589028471252578
17,1776,52,0.06479166666666669,0.11,0.2970385974982979,3.3220720720720722,2.3085585585585586,94.36936936936937,394,22.184684684684687,0.16940518132669052,0.22990520321831182
18,3431,52,-0.0006389776357827864,-0.0865282215122471,0.3008400169122893,3.4100845234625474,3.0603322646458757,93.52958321189158,222,6.470416788108422,0.4673881293597951,0.0004769160556674636
19,1370,52,0.07334273624823699,0.1593794076163611,0.3101258979444813,10.72992700729927,2.4817518248175183,86.78832116788321,301,21.970802919708028,0.559211563947489,1.6379588613285998e-05
20,2363,52,0.050417615793470046,0.0765375854214123,0.2925601029534603,4.401184934405417,2.4121878967414303,93.18662716885315,538,22.76766821836648,0.3994546568226725,0.003349644604835688
21,908,52,0.052521008403361456,0.1445378151260505,0.3090503470845437,9.801762114537445,3.4140969162995596,86.78414096916299,49,5.39647577092511,0.0884232147932159,0.5330534866736836
22,2342,52,0.011812297734627756,-0.0525889967637541,0.3034874088550522,8.83859948761742,3.6293766011955593,87.53202391118703,493,21.050384286934246,0.41255638723904736,0.0023713058248280958
23,1012,52,0.05027624309392268,0.118232044198895,0.2900354213089976,2.8656126482213438,2.272727272727273,94.86166007905138,118,11.6600790513834,0.2221665580238722,0.11342706218887567
24,620,52,0.07459807073954995,-0.0032154340836011,0.33896660681794055,10.483870967741936,4.67741935483871,84.83870967741936,44,7.096774193548387,0.2956641245834893,0.0333315475330555
25,2367,52,0.07350689127105663,0.0874425727411944,0.295181668297634,5.196451204055767,1.7743979721166032,93.02915082382764,552,23.32065906210393,0.3049801742768151,0.027917046216859667
