animal_id,age,louvain,region,age_group,lochness_score,lochness_pvalue,lochness_significant,lochness_category
97R,17.93,7,mdTN,old,-0.1291536050156739,0.3809071274298056,False,neutral
41N,16.74,7,mdTN,old,0.16112852664576813,0.12680345572354212,False,neutral
56R,14.95,7,mdTN,old,0.16112852664576813,0.12680345572354212,False,neutral
7M4,8.15,7,mdTN,young,-0.1291536050156739,0.3809071274298056,False,neutral
56R,14.95,7,mdTN,old,0.0159874608150471,0.6190928725701944,False,neutral
3D1,13.11,7,mdTN,old,0.3062695924764891,0.022397408207343414,True,neutral
42T,15.96,7,mdTN,old,-0.2742946708463949,0.1683585313174946,False,neutral
41N,16.74,7,mdTN,old,-0.1291536050156739,0.3809071274298056,False,neutral
97R,17.93,7,mdTN,old,0.16112852664576813,0.12680345572354212,False,neutral
82V,16.01,7,mdTN,old,0.0159874608150471,0.6190928725701944,False,neutral
3T5,5.12,7,mdTN,young,0.0159874608150471,0.6190928725701944,False,neutral
98V,16.03,7,mdTN,old,0.16112852664576813,0.12680345572354212,False,neutral
4S3,3.18,7,mdTN,young,-0.2742946708463949,0.1683585313174946,False,neutral
74K,20.81,7,mdTN,old,-0.2742946708463949,0.1683585313174946,False,neutral
2F2,11.04,7,mdTN,old,-0.1291536050156739,0.3809071274298056,False,neutral
98V,16.03,7,mdTN,old,0.16112852664576813,0.12680345572354212,False,neutral
7M4,8.15,7,mdTN,young,-0.1291536050156739,0.3809071274298056,False,neutral
7M4,8.15,7,mdTN,young,0.0159874608150471,0.6190928725701944,False,neutral
56R,14.95,7,mdTN,old,-0.1291536050156739,0.3809071274298056,False,neutral
55R,14.97,7,mdTN,old,0.3062695924764891,0.022397408207343414,True,neutral
3D1,13.11,7,mdTN,old,0.16112852664576813,0.12680345572354212,False,neutral
2Q0,3.21,7,mdTN,young,-0.1291536050156739,0.3809071274298056,False,neutral
6D9,13.11,7,mdTN,old,0.0159874608150471,0.6190928725701944,False,neutral
8H2,10.13,7,mdTN,old,-0.1291536050156739,0.3809071274298056,False,neutral
7M4,8.15,7,mdTN,young,-0.1291536050156739,0.3809071274298056,False,neutral
