louvain,n_cells,n_animals,mean_neighbor_age,mean_zscore,std_zscore,r_age,p_age,r_zscore,p_zscore
1,105,31,7.023980992380951,0.019057249133333325,1.0931495939435243,0.196,0.2906,0.1651,0.3747
8,194,46,11.9000978943299,0.20288355000000002,1.19421677834442,0.3508,0.0168,0.3596,0.0141
10,210,46,11.477190522857143,0.13362258806190472,1.0360492524916447,0.3587,0.0144,0.3596,0.0141
12,7275,50,10.582202162336769,0.04180676539547904,1.6280103821508412,0.884,0.0,0.883,0.0
13,2133,51,11.230922186638539,0.22620021720110173,1.2339893496561105,0.6716,0.0,0.6447,0.0
