louvain,n_cells,n_animals,mean_neighbor_age,mean_zscore,std_zscore,r_age,p_age,r_zscore,p_zscore
10,517,51,10.646085082011606,0.12416522419094776,1.1883935577409093,0.2771,0.049,0.2646,0.0606
12,10021,52,10.25979700075841,-0.002587833775655122,1.2471928053362409,0.5782,0.0,0.581,0.0
13,1490,51,10.586138864899329,-0.005318560349463095,1.0764966410792292,0.3709,0.0074,0.401,0.0035
