louvain,n_cells,n_animals,mean_neighbor_age,mean_zscore,std_zscore,r_age,p_age,r_zscore,p_zscore
0,3492,50,11.206599631156928,0.07996610949392899,1.0639504393864525,0.461,0.0008,0.4715,0.0005
1,2729,50,11.432384725393918,0.18033506501824845,1.0463523531837036,0.4364,0.0015,0.4362,0.0015
2,6399,51,11.507099513345834,0.12375835972330052,1.0613435914064224,0.2589,0.0665,0.2423,0.0868
3,7913,50,11.021129511942373,0.17160420280082142,1.0581473687448177,0.6154,0.0,0.613,0.0
4,116,37,12.107637762931036,0.3371047738965517,1.1761750210574013,0.1126,0.5072,0.1165,0.4921
6,384,50,11.227104153645833,0.09347381365156253,1.0346983715322597,0.2162,0.1316,0.2163,0.1314
10,735,50,10.919786342857142,0.13492093698367347,1.038744794630436,0.1705,0.2364,0.171,0.235
11,4105,51,11.254720289524968,0.0731758503567089,1.0347888680191597,0.3388,0.015,0.3134,0.0251
13,5210,50,11.268817997600767,0.3165850510050338,1.0620131082220783,0.3812,0.0063,0.3822,0.0062
14,3964,50,11.54636702457114,0.18472896269735117,1.0673474679702286,0.417,0.0026,0.4248,0.0021
15,3752,51,11.602793165031983,0.36258797065026654,1.1221907147493257,0.4484,0.001,0.4438,0.0011
16,3421,50,11.466500649254604,0.2843318666564484,1.0571285891553395,0.5975,0.0,0.5871,0.0
17,3871,50,11.462276074580211,0.2271531889712839,1.105177912092541,0.5005,0.0002,0.5003,0.0002
18,8125,50,11.272605988775386,0.1309239451485584,1.0836206302635674,0.5015,0.0002,0.4999,0.0002
19,2053,50,11.506146093960059,0.18948709635041402,1.0553500947272842,0.4257,0.0021,0.434,0.0016
20,4511,50,11.22484765488805,0.019373205959004654,1.0791137232540249,0.1674,0.2453,0.1665,0.2477
21,2453,50,11.753639594618834,0.14349051995349368,1.0837015438255913,0.4386,0.0014,0.422,0.0023
22,6233,50,11.235114209866838,0.06873296699597305,1.0407568358407773,0.3914,0.0049,0.3862,0.0056
23,2417,50,11.37482949528341,0.20449531258811338,1.012895387921173,-0.052,0.7199,-0.0741,0.6092
24,1231,50,11.074974734281072,0.1338192645959383,1.06551253384752,0.2022,0.159,0.1996,0.1647
25,6169,50,10.942143734640947,0.15026650395904198,1.0741778555417645,0.469,0.0006,0.4558,0.0009
