louvain,n_cells,n_animals,mean_neighbor_age,mean_zscore,std_zscore,r_age,p_age,r_zscore,p_zscore
0,240,42,10.843641526249998,-0.1771464322725,0.9839089357677234,0.2764,0.0764,0.2483,0.1128
1,722,44,9.99200257036011,-0.025153356801385043,1.0896018417900655,0.3247,0.0315,0.353,0.0188
2,143,27,11.109223582517483,0.17516763140769231,0.9609875781958328,-0.0867,0.6673,-0.0964,0.6323
3,504,43,12.015353031944443,0.4418548911753968,1.1872741394845436,0.0691,0.6599,0.0713,0.6494
4,6661,45,10.441068681759495,-0.07864466461965772,1.424264513062781,0.7497,0.0,0.7519,0.0
5,100,33,9.208769785000001,0.27065573223,1.1168972430097173,0.0535,0.7673,0.073,0.6864
6,475,40,8.627395650736842,0.13225490911894738,1.038636072506094,0.486,0.0015,0.4629,0.0026
7,480,42,10.074747823125,-0.01852129991375,1.1040889142294414,0.0342,0.8298,0.0397,0.8029
8,1316,38,9.59456307606383,-0.29048959549091946,1.3635126330631184,0.5538,0.0003,0.5407,0.0005
10,1615,45,9.613689642167182,0.031786479213337465,1.1133363851826368,0.6642,0.0,0.6481,0.0
11,915,44,10.162874223715848,0.0836670175276175,1.048377456274502,0.2006,0.1917,0.2135,0.164
