louvain,n_cells,n_animals,mean_neighbor_age,mean_zscore,std_zscore,r_age,p_age,r_zscore,p_zscore
1,1353,52,10.599038384922395,-0.17442405829578714,1.0956149668022728,0.627,0.0,0.6438,0.0
3,674,50,10.095550522255195,-0.37251788591083085,1.0307932786609435,0.3225,0.0224,0.3043,0.0317
4,1008,50,12.390710252083332,-0.34232837673948413,1.2586791488854019,0.4833,0.0004,0.4726,0.0005
5,781,48,8.541471134443023,-0.17455796383610758,1.2261689768693147,0.6418,0.0,0.6419,0.0
6,1353,51,10.982333313747228,-0.3340040016508499,1.2216249940299466,0.6811,0.0,0.6646,0.0
8,988,44,9.076689285323887,-0.18539815005399798,1.425205004319721,0.492,0.0007,0.483,0.0009
9,316,52,9.17500626613924,-0.003407973313291117,1.0449313504937179,0.0478,0.7363,0.0841,0.5535
10,550,50,10.636854496727272,-0.4976010476414546,1.0877377037735578,0.5301,0.0001,0.5364,0.0001
11,166,46,11.717054045180724,0.22178925142168676,0.8590496323489537,-0.0128,0.9325,-0.0055,0.9712
13,261,49,9.749505744061302,-0.07317284216724139,1.0383990394124456,0.2814,0.0502,0.2839,0.048
