louvain,n_cells,n_animals,mean_lochness,median_lochness,std_lochness,pct_old_enriched,pct_young_enriched,pct_neutral,n_significant,pct_significant,r_age,p_age
0,6471,52,0.04798170075349846,0.0448331539289559,0.42055865572240936,14.789058878071396,10.33843300880853,74.87250811312008,3025,46.747025189306136,0.8740383686080399,2.701637620725266e-17
1,2471,52,0.05654676258992817,0.0666187050359713,0.2951354724099453,5.341966815054634,2.26628895184136,92.391744233104,496,20.072845002023474,0.6662098871036273,7.027996375638899e-08
2,2619,52,0.04512820512820512,0.1512087912087912,0.3668267213216277,13.936617029400535,6.949217258495609,79.11416571210385,536,20.465826651393662,0.7738353155116139,1.736420816063454e-11
3,8750,52,0.0067197932371312104,-0.0577213008830497,0.3545512948628955,12.445714285714287,7.062857142857143,80.49142857142857,2571,29.382857142857144,0.8323667915994588,2.0447989898211387e-14
5,2188,52,0.06732984293193729,0.1455497382198954,0.5736796670506412,26.508226691042047,22.80621572212066,50.68555758683729,608,27.787934186471663,0.7849934230303854,5.656744118103663e-12
6,4903,52,0.04571948998178521,0.0716939890710384,0.32363511929731414,6.750968794615542,3.4264735875994288,89.82255761778502,1394,28.431572506628594,0.8131440563784005,2.4233379738014094e-13
16,12187,52,0.031326473859844245,0.0167130144605116,0.32853333904248677,10.002461639451875,4.184787068187413,85.81275129236072,4108,33.70804956100763,0.8614616658673034,2.4991479671586405e-16
17,12670,52,0.053786140431390655,0.1629187700780175,0.5195834172516651,25.224940805051304,17.158642462509867,57.616416732438836,3640,28.7292817679558,0.886706570757306,2.2283739694394087e-18
18,6435,52,0.05152430650920085,0.0604229607250756,0.30919239468139353,6.293706293706294,2.9681429681429683,90.73815073815074,1438,22.346542346542346,0.7856420667776399,5.288945853159172e-12
20,6962,52,0.05821989528795819,0.0935078534031414,0.32957143137892636,6.1476587187589775,3.562194771617351,90.29014650962367,1477,21.215168055156564,0.7994853134025366,1.189152398998606e-12
22,5110,52,-0.0007039644312709817,-0.0533530937384217,0.3399135304528469,10.645792563600782,6.164383561643835,83.18982387475539,1398,27.35812133072407,0.7249774669693305,1.2204041705858434e-09
23,6852,52,0.03317922219200419,0.1180853957030186,0.32920464386036097,4.640980735551663,3.9842381786339756,91.37478108581436,591,8.62521891418564,0.7421354132301426,3.055394961654042e-10
24,2079,52,0.05866885784716523,0.0249794576828267,0.2858713844421108,7.744107744107744,1.5873015873015872,90.66859066859067,285,13.708513708513708,0.6923985818718399,1.2988159101786941e-08
26,3683,52,0.042662779397473406,0.0737609329446065,0.30158766372934226,4.42573988596253,2.4436600597339124,93.13060005430356,253,6.869399945696443,0.7663352970784244,3.563121151802423e-11
27,4931,52,0.07518350227193303,0.034113946172667,0.32584352710123277,10.748326911377003,3.32589738389779,85.92577570472521,694,14.074224295274792,0.8518860184243575,1.180473917902876e-15
28,948,52,0.012252252252252214,0.0248648648648648,0.2798975728552061,5.485232067510549,1.5822784810126582,92.9324894514768,67,7.067510548523207,0.38295532788006725,0.005077273397015331
29,3722,52,0.08123909249563706,0.1367364746945899,0.3511338870330732,6.904889844169801,9.322944653412144,83.77216550241805,1394,37.45298226759807,0.8795204548864634,9.498049093930938e-18
30,5838,52,0.04052772013044762,0.0384820634450044,0.33145344308736,9.164097293593697,4.025351147653306,86.810551558753,1927,33.007879410757106,0.8229364856858221,7.13733305008284e-14
