louvain,n_cells,n_animals,mean_lochness,median_lochness,std_lochness,pct_old_enriched,pct_young_enriched,pct_neutral,n_significant,pct_significant,r_age,p_age
0,1185,28,-0.2654804270462633,-0.5782918149466192,0.7409327936122051,15.527426160337555,54.34599156118144,30.126582278481013,89,7.510548523206751,0.13494472291398002,0.49356689395306375
1,385,18,-0.15724137931034485,-0.2034482758620689,0.4231605673207699,6.493506493506493,16.883116883116884,76.62337662337663,13,3.3766233766233764,-0.20649510567230236,0.4110167004781281
2,369,18,-0.23799999999999993,-0.2619999999999999,0.5563135015047916,6.504065040650407,40.10840108401084,53.387533875338754,155,42.00542005420054,0.47434775896679543,0.0467130241602046
3,204,21,-0.012500000000000051,-0.15,0.5358025378867772,16.176470588235293,28.921568627450984,54.90196078431373,3,1.4705882352941175,0.0011047301377512938,0.9962080745478533
4,275,21,-0.21022727272727273,-0.375,0.47481082304865446,12.0,27.636363636363637,60.36363636363637,20,7.2727272727272725,0.12748432755969177,0.5818468359347676
5,1101,29,-0.18177777777777762,-0.5106666666666666,0.8228731911748061,13.896457765667575,54.13260672116258,31.970935513169845,153,13.896457765667575,0.5129585462969248,0.0044343493844663864
6,588,28,-0.3194029850746269,-0.5611940298507463,0.6366041590034002,10.374149659863946,58.843537414965986,30.782312925170068,30,5.1020408163265305,-0.10620485132790176,0.5906554319785629
12,208,17,0.047999999999999966,0.1093333333333333,0.4283554340557984,12.980769230769232,6.730769230769231,80.28846153846155,29,13.942307692307693,0.44917902435885365,0.07048903549513875
17,214,26,-0.2482758620689654,-1.0,1.5632841933031212,17.289719626168225,74.76635514018692,7.943925233644859,28,13.084112149532709,0.5750288326934716,0.002119395610256377
18,334,22,-0.37500000000000006,-0.5361111111111111,0.6194125170762658,8.08383233532934,63.17365269461078,28.74251497005988,27,8.08383233532934,0.03966517857504255,0.8608795127537093
21,1388,33,-0.10467289719626174,-0.0271028037383178,0.5484234389528974,14.769452449567725,24.42363112391931,60.80691642651297,140,10.086455331412104,0.2363036642644683,0.18551595918855304
22,209,17,-0.2224137931034482,-0.2793103448275861,0.58478128648492,8.61244019138756,38.75598086124402,52.63157894736842,57,27.27272727272727,0.021227755691860098,0.9355485111952307
23,111,23,0.004444444444444365,-0.0133333333333334,0.33045586307565705,5.405405405405405,9.90990990990991,84.68468468468468,28,25.225225225225223,0.2425706331842552,0.2647597443134005
26,222,18,-0.28169014084507044,-0.3746478873239437,0.40368773506353106,4.954954954954955,30.180180180180184,64.86486486486487,73,32.88288288288289,0.44748313127193684,0.06259454178832223
27,175,27,-0.12500000000000003,-0.3269230769230769,0.5806640792846604,12.571428571428573,28.57142857142857,58.857142857142854,39,22.285714285714285,0.27139960294425614,0.17088462915564434
