louvain,n_cells,n_animals,mean_neighbor_age,mean_zscore,std_zscore,r_age,p_age,r_zscore,p_zscore
0,5047,52,10.423880753318803,0.06344591332067169,1.1371931288401256,0.748,0.0,0.7507,0.0
1,457,51,12.624411289277898,0.5083310084190372,1.2670889253303548,0.6516,0.0,0.6261,0.0
2,6378,52,11.771084303449358,0.05832902309398087,1.3998875293022166,0.8031,0.0,0.806,0.0
3,9918,52,12.445601405757209,0.10476520929731095,1.3242619964299591,0.8855,0.0,0.8846,0.0
4,11221,52,11.067627795143036,0.0024352015779279946,1.278844313793929,0.8886,0.0,0.8877,0.0
5,10182,51,12.24877598543508,-0.01653814774916804,1.6089578016237378,0.9228,0.0,0.9217,0.0
6,9415,52,9.681722822910249,-0.03997191474953266,1.9107641508213455,0.872,0.0,0.8668,0.0
7,12600,52,12.347819284507935,0.08784305527161508,1.422477354224906,0.8727,0.0,0.8708,0.0
8,1786,52,10.847002742665174,0.015939848021724528,1.0379313648958437,0.3155,0.0227,0.3375,0.0144
9,3861,52,9.924868943071743,-0.2569636953070603,1.2866037426261918,0.8326,0.0,0.8199,0.0
10,401,52,11.698099682044887,-0.07052631078977556,1.0821904855235023,0.7167,0.0,0.7061,0.0
11,5315,52,12.745032087375353,-0.05865925639277893,1.3060658393880518,0.85,0.0,0.839,0.0
