louvain,n_cells,n_animals,mean_neighbor_age,mean_zscore,std_zscore,r_age,p_age,r_zscore,p_zscore
0,9901,47,9.787617252186648,-0.13408535745932026,1.2019106171183438,0.768,0.0,0.767,0.0
1,554,47,10.960976448194947,0.04196706040148016,1.1768705949684335,0.6355,0.0,0.6428,0.0
2,36683,47,10.468868333012566,0.010361976428664776,1.5686684539253024,0.6659,0.0,0.6632,0.0
3,11969,46,11.985760881660957,0.03068353104482388,1.4341326449939555,0.6872,0.0,0.6846,0.0
4,4114,47,10.242255349392318,0.07345563324082886,1.230912471314154,0.7306,0.0,0.7254,0.0
5,32302,46,10.006956020946072,-0.06934922528859906,1.5993034240719624,0.6846,0.0,0.6724,0.0
6,16747,47,8.522467040795368,0.0272141642605183,1.6790389316027265,0.8648,0.0,0.8679,0.0
7,15129,46,13.2829786769846,0.10492952914211541,1.3534781537541958,0.6266,0.0,0.6318,0.0
8,259,45,10.983914957915058,0.4381495945548262,1.0594490155649539,0.0234,0.879,0.0365,0.8118
9,5062,46,9.061513945239037,-0.19683349454312918,1.2375197233348085,0.8101,0.0,0.8188,0.0
10,697,47,10.21547187661406,-0.31996882449913916,1.0654736988631817,0.5518,0.0001,0.5289,0.0001
11,4286,46,11.739373626831544,0.17326108868608026,1.3340922160209763,0.6128,0.0,0.6307,0.0
