louvain,n_cells,n_animals,mean_neighbor_age,mean_zscore,std_zscore,r_age,p_age,r_zscore,p_zscore
0,1481,51,9.613629216880486,-0.2379343510882647,1.2165081021829773,0.4709,0.0005,0.4938,0.0002
1,203,51,11.642482715270935,0.29310824474068964,0.9168978513773217,0.297,0.0343,0.2979,0.0337
2,922,49,12.023032414425161,-0.20591042527093276,1.7660041030012998,0.5776,0.0,0.5618,0.0
3,5155,52,10.808937358680891,-0.15281573933056258,1.1293893038305995,0.7502,0.0,0.7458,0.0
4,7136,52,10.964026696076234,-0.145018673129766,1.2985250120529739,0.8161,0.0,0.8185,0.0
5,2277,48,13.095966524989018,0.15439646282336408,1.765367162401097,0.456,0.0011,0.4595,0.001
6,4325,51,10.56393287852023,-0.1415838634014659,1.8067346070164796,0.6455,0.0,0.641,0.0
7,1147,38,12.424101999825632,-0.18483960034198782,1.4299061299788234,0.3001,0.0671,0.3144,0.0545
8,1047,52,10.521956034192932,-0.06441038560716332,1.017573104823019,0.26,0.0627,0.2375,0.09
9,842,47,10.221002252969122,-0.1705819753313539,1.1976068555341126,0.5477,0.0001,0.5145,0.0002
10,151,48,12.248688627814568,0.2644919980264901,0.9261468713919631,0.147,0.3187,0.1258,0.3942
11,1059,48,11.633128293012275,-0.443583574182153,1.228094145242038,0.5417,0.0001,0.5982,0.0
