louvain,n_cells,n_animals,mean_neighbor_age,mean_zscore,std_zscore,r_age,p_age,r_zscore,p_zscore
0,77825,53,12.086562116186316,0.13385466858253459,1.142710398693044,0.8058,0.0,0.8092,0.0
1,2814,48,11.665632004157782,0.17481607500442786,1.1611945853356704,0.4036,0.0044,0.3953,0.0054
2,6200,51,12.146462873838713,0.0397501966278871,1.363670315798145,0.6296,0.0,0.6156,0.0
3,43596,53,12.264017295045416,0.1983963930988985,1.2423725810264803,0.9104,0.0,0.9093,0.0
4,35881,53,11.63269974495694,0.05043003399624138,1.150158952662469,0.659,0.0,0.6585,0.0
5,787,42,12.466239988055907,-0.04720616731308768,1.4213107361253259,0.5227,0.0004,0.5379,0.0002
6,13881,52,9.060247878812765,-0.011954824404072044,1.7788100304594372,0.6554,0.0,0.6446,0.0
7,20536,53,11.78387409002727,0.18618267099028554,1.300901317672192,0.5364,0.0,0.5455,0.0
8,6933,52,11.473365450137027,-0.0371608913313717,1.0877623303136903,0.2405,0.0859,0.2245,0.1096
9,17904,52,11.461006735483691,0.09591600447423952,1.3358695818964295,0.6919,0.0,0.7024,0.0
10,1783,48,12.387409249130679,0.1424351769999944,1.1469269086182752,0.5317,0.0001,0.5064,0.0002
11,37902,53,13.133321924713735,0.12991131692189992,1.2938493448470365,0.7618,0.0,0.7632,0.0
