louvain,n_cells,n_animals,mean_lochness,median_lochness,std_lochness,pct_old_enriched,pct_young_enriched,pct_neutral,n_significant,pct_significant,r_age,p_age
0,1176,39,-0.037949400798934774,-0.0604527296937417,0.4235597433619455,10.289115646258503,20.408163265306122,69.30272108843538,643,54.67687074829932,0.3694541068556158,0.02062700630460674
2,1700,51,-0.05067650676506764,0.045510455104551,0.3530825911689699,3.5882352941176467,11.705882352941178,84.70588235294117,406,23.88235294117647,0.7293466956494059,1.2785675776551767e-09
3,10710,51,-0.04150349650349643,-0.0638111888111887,0.35475876310993715,3.3986928104575163,8.758169934640522,87.84313725490196,2076,19.383753501400562,0.8043824906326007,1.1592353758881652e-12
5,481,48,0.10311284046692613,0.1229571984435798,0.33169071974731756,4.5738045738045745,3.5343035343035343,91.8918918918919,39,8.108108108108109,0.1542391143975752,0.2952326269271794
6,15247,51,-0.01709707323533307,0.0096013773010197,0.4544870652054463,13.373122581491442,16.4229028661376,70.20397455237097,1862,12.212238473142257,0.7090526973628015,5.7788935601825065e-09
7,1000,50,-0.12352941176470583,-0.1886409736308316,0.33861153937020483,3.0,14.099999999999998,82.89999999999999,171,17.1,0.24672061508299697,0.08411989237656715
8,399,50,-0.07673469387755107,-0.0228571428571429,0.30086249575601015,0.7518796992481203,13.032581453634084,86.21553884711778,124,31.07769423558897,0.3292350310699546,0.019560924307857937
11,103,35,-0.1297297297297298,-0.1648648648648649,0.5868899093354981,13.592233009708737,23.300970873786408,63.10679611650486,28,27.184466019417474,0.14846180649645044,0.3946887167193614
12,265,49,-0.014906832298136639,-0.0124223602484472,0.3075879195207314,2.6415094339622645,9.433962264150944,87.9245283018868,87,32.83018867924528,0.32272526184940803,0.023719064284404217
13,155,45,-0.07228915662650613,-0.0662650602409639,0.3079758424392096,3.225806451612903,5.806451612903226,90.96774193548387,14,9.032258064516128,0.19328946805349945,0.2033110281814149
15,209,44,-0.013157894736842037,-0.0833333333333332,0.2501942003259531,0.0,1.9138755980861244,98.08612440191388,18,8.61244019138756,0.016994501446033417,0.9128128131534649
