louvain,n_cells,n_animals,mean_lochness,median_lochness,std_lochness,pct_old_enriched,pct_young_enriched,pct_neutral,n_significant,pct_significant,r_age,p_age
0,9012,50,0.05773470163435948,0.0275940706955529,0.6935367239138756,25.06657789613848,25.54371948513094,49.38970261873058,3512,38.97026187305814,0.01014813370334778,0.9442374950491199
1,1079,35,-0.1765714285714286,-0.3834285714285714,0.8445467668381065,18.906394810009267,35.86654309545876,45.22706209453197,80,7.414272474513438,0.47960047234381137,0.003553605673957477
2,34173,52,0.02236477987421383,0.0316377358490566,0.327099047416913,8.164340268633131,4.298715360079595,87.53694437128728,8921,26.10540485178357,0.3005906444882206,0.03036883652448094
4,9767,52,0.026483928219286218,-0.0369749556300531,0.35454310409509865,12.214600184294051,6.55267738302447,81.23272243268148,995,10.187365618920856,0.12270914627490585,0.38613945037666564
5,7639,44,0.027608476286579232,0.0791725529767911,0.2555722754217275,2.7752323602565783,3.3904961382379897,93.83427150150543,1803,23.60256578086137,0.2553312993753056,0.09437195067921557
6,1847,42,-0.012971698113207497,0.0164308176100629,0.25000439101766686,0.0,3.356794802382242,96.64320519761776,384,20.790471034109366,0.4887862226066093,0.0010217609082540386
7,7713,52,0.05305788982259561,0.080252100840336,0.29387654785669703,4.511863088292493,2.0744198107091925,93.41371710099831,943,12.226111759367301,-0.10171864888190958,0.4730427051246866
8,16944,51,0.025018986655093868,0.1030053162634263,0.3451155701651483,5.6657223796034,5.329320113314448,89.00495750708215,1863,10.995042492917847,0.32373931692568814,0.020479790754910732
12,1119,42,0.014305750350631051,0.0985974754558203,0.2795129509224435,2.323503127792672,5.898123324396782,91.77837354781055,92,8.221626452189454,0.09164465796077684,0.5637919771339929
13,5609,52,0.040596627756160936,0.0912451361867705,0.2974988225591192,3.7618113745765736,2.299875200570512,93.93831342485292,340,6.061686575147085,0.30804906789720765,0.02630303107243021
14,2434,45,-0.02544019429265334,0.0344869459623557,0.23838781813179802,0.0,2.999178307313065,97.00082169268694,526,21.61051766639277,0.5296385786553599,0.00018306072226804678
15,10540,52,0.01444873300889399,0.0612518879006543,0.3463345563762744,7.352941176470589,5.493358633776091,87.15370018975332,1354,12.846299810246679,0.33800614380205274,0.014255836201122354
16,13828,51,0.0219394588802571,0.1112777926600588,0.3747695669262615,5.879375180792595,8.193520393404686,85.92710442580271,3125,22.599074341914953,0.22835922539181652,0.10701458805181109
