louvain,n_cells,n_animals,mean_neighbor_age,mean_zscore,std_zscore,r_age,p_age,r_zscore,p_zscore
0,1238,27,11.31955473812601,-0.07039282188974151,1.4828321770489528,0.7855,0.0,0.7732,0.0
2,159,22,11.134949328930817,0.3843674909622641,1.050155143696475,0.0105,0.9631,-0.0037,0.987
9,936,34,11.523888575320512,-0.07636265332547008,1.0234584163148635,0.1384,0.4352,0.1743,0.324
14,950,29,11.055299770631578,-0.09753388726557896,1.4107662641750192,0.7138,0.0,0.7014,0.0
15,112,26,10.945446146428571,-0.16667972018392857,0.9408382865945287,0.1027,0.6176,0.0587,0.7759
17,303,39,11.273709234653465,0.2018636102148515,1.1411804435593986,0.2117,0.1956,0.2201,0.1781
