louvain,n_cells,n_animals,mean_neighbor_age,mean_zscore,std_zscore,r_age,p_age,r_zscore,p_zscore
0,1909,52,10.964842307962284,0.05100246894414354,1.1742798400631376,0.4391,0.0011,0.4223,0.0018
1,421,42,10.107206568883614,0.012697467939192408,1.1738449179262151,-0.027,0.8652,-0.0273,0.8637
2,4677,52,10.652608273572802,-0.10008025511789609,1.0784371449763743,0.5838,0.0,0.5818,0.0
3,525,40,11.019409421142855,0.12495968054399999,1.2299949120882825,0.3374,0.0332,0.3423,0.0306
4,566,52,11.65701049558304,0.09171055496961131,0.9829441815213498,0.1202,0.3961,0.1124,0.4276
5,922,52,10.59455639349241,-0.05318986379772235,1.0690085996700867,0.3619,0.0084,0.357,0.0094
7,1872,52,10.201613725534191,-0.11924149073097223,1.0779843212773108,0.4136,0.0023,0.4078,0.0027
8,1238,52,10.143122684087237,0.0015854660502423313,0.9722394530934826,-0.0474,0.7388,-0.0279,0.8445
9,1075,52,11.252546878139535,0.08299205525813952,1.0729668264592316,0.1205,0.3947,0.1096,0.4393
11,4520,52,10.992557279579648,0.03990992700532743,1.1954774123979013,0.5276,0.0001,0.5241,0.0001
12,1085,52,10.610397166267282,-0.14190935667615667,1.1105400362084252,0.1612,0.2536,0.1528,0.2795
13,1072,51,10.810593183955223,-0.004904299333955226,1.040679705736799,0.2768,0.0493,0.2734,0.0522
14,2128,52,10.761820886278194,-0.01735642942894737,1.1553304670362818,0.4179,0.0021,0.4146,0.0022
15,174,48,10.703930977586209,-0.13127324893103448,0.8799430356427783,0.1434,0.331,0.1487,0.313
16,447,51,10.226295233333332,-0.027303928334228185,1.009484881160585,0.3593,0.0096,0.3731,0.007
17,1959,52,11.368490527973455,0.11481453515778459,1.0216879715992075,0.2645,0.0581,0.2754,0.0481
18,923,52,9.952760476489708,-0.1849584659071506,1.22407045156041,0.3287,0.0173,0.3441,0.0125
19,1376,52,10.498173603851743,-0.054868151815145365,1.0378464595625507,0.4458,0.0009,0.4496,0.0008
