louvain,n_cells,n_animals,mean_neighbor_age,mean_zscore,std_zscore,r_age,p_age,r_zscore,p_zscore
0,1700,50,10.741333471294116,-0.2647539371352941,1.1522129646240309,0.2552,0.0736,0.2541,0.075
1,1060,46,11.832977204245283,0.10692545483764151,1.0931470719717726,0.2479,0.0967,0.2348,0.1162
2,2487,51,11.112491729392843,-0.03430011700337757,1.0666091995782037,0.3878,0.0049,0.376,0.0065
3,1008,47,12.425019660218254,0.28232581089070435,1.3309923218272621,0.3144,0.0314,0.2964,0.0431
4,553,50,10.913508107775769,-0.08558291274466545,1.0096380511947718,0.0669,0.6445,0.0552,0.7033
5,2717,51,10.444229969414796,-0.30525828023620166,1.0864281941463072,0.3691,0.0077,0.3333,0.0169
6,155,42,10.920064363225809,0.19607638416129033,1.0873095388218799,-0.0253,0.8738,-0.0332,0.8348
7,1840,50,10.411424968152174,-0.20507294764641304,1.056359004980221,0.3761,0.0071,0.3751,0.0073
8,1507,51,11.037186344724617,-0.0012433796304578547,1.0286405550868132,0.1488,0.2974,0.1502,0.2927
9,471,48,11.72991280106157,-0.10242499738152865,1.1664955574921734,0.0374,0.8005,0.0386,0.7944
11,3702,50,10.934817641653162,-0.03361624589634118,1.1731358187081604,0.4527,0.001,0.4355,0.0016
12,1294,51,11.042426507032458,-0.15781158516344668,1.1506765468058202,0.4962,0.0002,0.4863,0.0003
13,2496,50,11.411467826001603,-0.05750142051530048,1.1478853186374323,0.3241,0.0217,0.3226,0.0223
14,1580,51,11.334794808037975,0.04541296027613924,1.1014663783504357,0.1256,0.3799,0.1481,0.2996
15,1145,50,10.66837113973799,-0.07479985753061136,1.0343450818953768,0.1982,0.1676,0.2114,0.1406
16,765,50,10.928088753071895,0.02949673765712418,0.9876186161743375,0.055,0.7043,0.0362,0.8028
17,2258,50,11.522179790699735,-0.03517871526124889,1.046110385192695,0.0612,0.673,0.0602,0.6777
18,748,49,10.193580168048127,-0.19369989835989304,1.0558748597699552,0.2371,0.1009,0.2213,0.1265
19,992,49,10.820023141834676,0.08467122249375,1.1095663898767083,0.3078,0.0314,0.2843,0.0477
